Serial_number:
1079977
Project ID:
slr
Location:
usgs level logger 6
LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
CONDUCTIVITY
UNIT: µS/cm
Date,Time,ms,LEVEL,TEMPERATURE,CONDUCTIVITY
4/10/2021,03:31:59 pm,0,0.7918,7.448,94.2
4/10/2021,04:01:59 pm,0,0.8282,7.489,94.3
4/10/2021,04:31:59 pm,0,0.8492,7.644,95.1
4/10/2021,05:01:59 pm,0,0.8320,7.582,94.5
4/10/2021,05:31:59 pm,0,0.8707,7.622,94.8
4/10/2021,06:01:59 pm,0,0.8574,7.645,94.5
4/10/2021,06:31:59 pm,0,0.8030,7.695,93.9
4/10/2021,07:01:59 pm,0,0.7764,7.621,93.9
4/10/2021,07:31:59 pm,0,0.7529,7.680,94.3
4/10/2021,08:01:59 pm,0,0.7144,7.638,94.3
4/10/2021,08:31:59 pm,0,0.6837,7.598,94.1
4/10/2021,09:01:59 pm,0,0.6780,7.594,94.3
4/10/2021,09:31:59 pm,0,0.7105,7.581,94.3
4/10/2021,10:01:59 pm,0,0.6844,7.547,94.4
4/10/2021,10:31:59 pm,0,0.6658,7.529,94.3
4/10/2021,11:01:59 pm,0,0.7250,7.545,94.2
4/10/2021,11:31:59 pm,0,0.7751,7.543,93.5
4/11/2021,12:01:59 am,0,0.7545,7.558,93.3
4/11/2021,12:31:59 am,0,0.7557,7.521,93.2
4/11/2021,01:01:59 am,0,0.8205,7.491,93.4
4/11/2021,01:31:59 am,0,0.8369,7.488,93.3
4/11/2021,02:01:59 am,0,0.7917,7.488,93.4
4/11/2021,02:31:59 am,0,0.7553,7.454,93.3
4/11/2021,03:01:59 am,0,0.8034,7.444,93.4
4/11/2021,03:31:59 am,0,0.7761,7.407,92.8
4/11/2021,04:01:59 am,0,0.7240,7.409,92.9
4/11/2021,04:31:59 am,0,0.6978,7.360,93.0
4/11/2021,05:01:59 am,0,0.7305,7.354,92.8
4/11/2021,05:31:59 am,0,0.7135,7.310,92.7
4/11/2021,06:01:59 am,0,0.7219,7.424,92.6
4/11/2021,06:31:59 am,0,0.7723,7.411,92.6
4/11/2021,07:01:59 am,0,0.8150,7.399,92.1
4/11/2021,07:31:59 am,0,0.7779,7.380,92.1
4/11/2021,08:01:59 am,0,0.7487,7.374,92.2
4/11/2021,08:31:59 am,0,0.7963,7.370,92.4
4/11/2021,09:01:59 am,0,0.7833,7.367,91.8
4/11/2021,09:31:59 am,0,0.7501,7.300,91.8
4/11/2021,10:01:59 am,0,0.7681,7.344,92.3
4/11/2021,10:31:59 am,0,0.8065,7.342,92.6
4/11/2021,11:01:59 am,0,0.7712,7.349,92.7
4/11/2021,11:31:59 am,0,0.7005,7.396,92.7
4/11/2021,12:01:59 pm,0,0.6589,7.522,92.7
4/11/2021,12:31:59 pm,0,0.6547,7.594,92.9
4/11/2021,01:01:59 pm,0,0.6449,7.612,93.0
4/11/2021,01:31:59 pm,0,0.6484,7.590,92.6
4/11/2021,02:01:59 pm,0,0.6878,7.615,92.8
4/11/2021,02:31:59 pm,0,0.7383,7.613,92.7
4/11/2021,03:01:59 pm,0,0.7740,7.560,91.9
4/11/2021,03:31:59 pm,0,0.7891,7.532,92.1
4/11/2021,04:01:59 pm,0,0.8232,7.539,92.4
4/11/2021,04:31:59 pm,0,0.8404,7.614,92.8
4/11/2021,05:01:59 pm,0,0.8201,7.630,92.9
4/11/2021,05:31:59 pm,0,0.8207,7.609,92.8
4/11/2021,06:01:59 pm,0,0.8260,7.639,92.8
4/11/2021,06:31:59 pm,0,0.8051,7.653,91.8
4/11/2021,07:01:59 pm,0,0.7785,7.637,91.8
4/11/2021,07:31:59 pm,0,0.7452,7.640,92.1
4/11/2021,08:01:59 pm,0,0.7173,7.634,92.1
4/11/2021,08:31:59 pm,0,0.6809,7.624,92.0
4/11/2021,09:01:59 pm,0,0.6885,7.620,91.7
4/11/2021,09:31:59 pm,0,0.7235,7.602,91.7
4/11/2021,10:01:59 pm,0,0.7361,7.626,92.0
4/11/2021,10:31:59 pm,0,0.7281,7.586,91.7
4/11/2021,11:01:59 pm,0,0.7620,7.577,91.9
4/11/2021,11:31:59 pm,0,0.7788,7.577,91.5
4/12/2021,12:01:59 am,0,0.7735,7.568,91.7
4/12/2021,12:31:59 am,0,0.8128,7.569,91.3
4/12/2021,01:01:59 am,0,0.8370,7.561,91.2
4/12/2021,01:31:59 am,0,0.8460,7.553,91.4
4/12/2021,02:01:59 am,0,0.8353,7.544,91.7
4/12/2021,02:31:59 am,0,0.8864,7.543,91.9
4/12/2021,03:01:59 am,0,0.8848,7.542,90.9
4/12/2021,03:31:59 am,0,0.8128,7.540,90.9
4/12/2021,04:01:59 am,0,0.7978,7.513,90.6
4/12/2021,04:31:59 am,0,0.7972,7.466,90.6
4/12/2021,05:01:59 am,0,0.8173,7.387,90.3
4/12/2021,05:31:59 am,0,0.8276,7.334,90.0
4/12/2021,06:01:59 am,0,0.8660,7.292,90.1
4/12/2021,06:31:59 am,0,0.8621,7.314,89.5
4/12/2021,07:01:59 am,0,0.8787,7.314,89.7
4/12/2021,07:31:59 am,0,0.8428,7.241,89.7
4/12/2021,08:01:59 am,0,0.8294,7.206,89.3
4/12/2021,08:31:59 am,0,0.8479,7.319,89.7
4/12/2021,09:01:59 am,0,0.8603,7.273,89.4
4/12/2021,09:31:59 am,0,0.8643,7.279,89.2
4/12/2021,10:01:59 am,0,0.8258,7.258,89.4
4/12/2021,10:31:59 am,0,0.8010,7.296,89.4
4/12/2021,11:01:59 am,0,0.7772,7.312,89.3
4/12/2021,11:31:59 am,0,0.7439,7.372,89.1
4/12/2021,12:01:59 pm,0,0.7292,7.454,89.4
4/12/2021,12:31:59 pm,0,0.7236,7.464,89.4
4/12/2021,01:01:59 pm,0,0.7303,7.471,89.7
4/12/2021,01:31:59 pm,0,0.7236,7.547,90.0
4/12/2021,02:01:59 pm,0,0.7645,7.459,89.5
4/12/2021,02:31:59 pm,0,0.7927,7.496,89.2
4/12/2021,03:01:59 pm,0,0.8080,7.554,89.0
4/12/2021,03:31:59 pm,0,0.8265,7.409,88.6
4/12/2021,04:01:59 pm,0,0.8779,7.428,88.4
4/12/2021,04:31:59 pm,0,0.8961,7.473,88.4
4/12/2021,05:01:59 pm,0,0.9093,7.528,88.8
4/12/2021,05:31:59 pm,0,0.9147,7.599,89.2
4/12/2021,06:01:59 pm,0,0.9036,7.633,89.4
4/12/2021,06:31:59 pm,0,0.8605,7.595,89.4
4/12/2021,07:01:59 pm,0,0.8175,7.654,89.5
4/12/2021,07:31:59 pm,0,0.7753,7.640,89.7
4/12/2021,08:01:59 pm,0,0.7514,7.617,89.8
4/12/2021,08:31:59 pm,0,0.7485,7.556,89.4
4/12/2021,09:01:59 pm,0,0.7687,7.527,89.4
4/12/2021,09:31:59 pm,0,0.7667,7.508,89.4
4/12/2021,10:01:59 pm,0,0.7455,7.442,89.0
4/12/2021,10:31:59 pm,0,0.7377,7.315,88.5
4/12/2021,11:01:59 pm,0,0.7666,7.231,88.3
4/12/2021,11:31:59 pm,0,0.7765,7.223,88.2
4/13/2021,12:01:59 am,0,0.7867,7.218,88.1
4/13/2021,12:31:59 am,0,0.8282,7.190,87.7
4/13/2021,01:01:59 am,0,0.8390,7.103,87.7
4/13/2021,01:31:59 am,0,0.8118,7.118,87.3
4/13/2021,02:01:59 am,0,0.7878,7.111,87.5
4/13/2021,02:31:59 am,0,0.7712,6.943,87.3
4/13/2021,03:01:59 am,0,0.7470,6.924,87.1
4/13/2021,03:31:59 am,0,0.7307,6.884,87.0
4/13/2021,04:01:59 am,0,0.7272,6.819,86.9
4/13/2021,04:31:59 am,0,0.7201,6.761,87.0
4/13/2021,05:01:59 am,0,0.7214,6.743,86.6
4/13/2021,05:31:59 am,0,0.7280,6.665,86.7
4/13/2021,06:01:59 am,0,0.7455,6.637,86.5
4/13/2021,06:31:59 am,0,0.7544,6.412,86.2
4/13/2021,07:01:59 am,0,0.7758,6.418,86.2
4/13/2021,07:31:59 am,0,0.8092,6.346,86.1
4/13/2021,08:01:59 am,0,0.8382,6.291,85.7
4/13/2021,08:31:59 am,0,0.8356,6.307,86.1
4/13/2021,09:01:59 am,0,0.8111,6.340,85.8
4/13/2021,09:31:59 am,0,0.7883,6.229,85.1
4/13/2021,10:01:59 am,0,0.7516,6.266,84.4
4/13/2021,10:31:59 am,0,0.7229,6.191,84.2
4/13/2021,11:01:59 am,0,0.6974,6.291,84.6
4/13/2021,11:31:59 am,0,0.6833,6.353,84.8
4/13/2021,12:01:59 pm,0,0.6762,6.514,85.3
4/13/2021,12:31:59 pm,0,0.6877,6.627,85.7
4/13/2021,01:01:59 pm,0,0.6946,6.596,85.3
4/13/2021,01:31:59 pm,0,0.6979,6.627,84.6
4/13/2021,02:01:59 pm,0,0.7153,6.717,84.8
4/13/2021,02:31:59 pm,0,0.7265,6.663,84.8
4/13/2021,03:01:59 pm,0,0.7646,6.798,85.5
4/13/2021,03:31:59 pm,0,0.8228,6.393,82.9
4/13/2021,04:01:59 pm,0,0.8617,6.500,81.7
4/13/2021,04:31:59 pm,0,0.8724,6.429,70.6
4/13/2021,05:01:59 pm,0,0.8895,6.478,81.5
4/13/2021,05:31:59 pm,0,0.8675,6.458,81.4
4/13/2021,06:01:59 pm,0,0.8353,6.577,82.0
4/13/2021,06:31:59 pm,0,0.8018,6.649,82.3
4/13/2021,07:01:59 pm,0,0.7911,6.614,81.5
4/13/2021,07:31:59 pm,0,0.7811,6.496,81.3
4/13/2021,08:01:59 pm,0,0.7633,6.511,81.2
4/13/2021,08:31:59 pm,0,0.7527,6.504,81.4
4/13/2021,09:01:59 pm,0,0.7455,6.452,70.5
4/13/2021,09:31:59 pm,0,0.7445,6.416,70.4
4/13/2021,10:01:59 pm,0,0.7566,6.366,70.2
4/13/2021,10:31:59 pm,0,0.7770,6.274,69.6
4/13/2021,11:01:59 pm,0,0.8101,6.186,69.1
4/13/2021,11:31:59 pm,0,0.8384,6.019,68.7
4/14/2021,12:01:59 am,0,0.8452,6.100,67.4
4/14/2021,12:31:59 am,0,0.8212,6.096,67.1
4/14/2021,01:01:59 am,0,0.8033,6.057,67.1
4/14/2021,01:31:59 am,0,0.7874,6.080,67.6
4/14/2021,02:01:59 am,0,0.7692,6.023,67.3
4/14/2021,02:31:59 am,0,0.7514,6.030,67.4
4/14/2021,03:01:59 am,0,0.7547,5.955,67.0
4/14/2021,03:31:59 am,0,0.7656,5.927,67.0
4/14/2021,04:01:59 am,0,0.7459,5.891,66.7
4/14/2021,04:31:59 am,0,0.7350,5.845,66.1
4/14/2021,05:01:59 am,0,0.7472,5.754,64.2
4/14/2021,05:31:59 am,0,0.7521,5.741,65.2
4/14/2021,06:01:59 am,0,0.7582,5.706,64.4
4/14/2021,06:31:59 am,0,0.8028,5.673,64.6
4/14/2021,07:01:59 am,0,0.8405,5.618,64.5
4/14/2021,07:31:59 am,0,0.8520,5.594,63.2
4/14/2021,08:01:59 am,0,0.8416,5.541,63.3
4/14/2021,08:31:59 am,0,0.8293,5.523,63.6
4/14/2021,09:01:59 am,0,0.8088,5.541,63.9
4/14/2021,09:31:59 am,0,0.7692,5.534,64.0
4/14/2021,10:01:59 am,0,0.7385,5.534,64.1
4/14/2021,10:31:59 am,0,0.7272,5.645,64.3
4/14/2021,11:01:59 am,0,0.7127,5.876,64.1
4/14/2021,11:31:59 am,0,0.6971,5.842,63.6
4/14/2021,12:01:59 pm,0,0.6904,5.810,63.7
4/14/2021,12:31:59 pm,0,0.6952,6.025,64.2
4/14/2021,01:01:59 pm,0,0.6970,5.953,64.1
4/14/2021,01:31:59 pm,0,0.7092,5.928,63.9
4/14/2021,02:01:59 pm,0,0.7428,5.919,63.9
4/14/2021,02:31:59 pm,0,0.7885,6.111,64.2
4/14/2021,03:01:59 pm,0,0.8138,6.117,63.0
4/14/2021,03:31:59 pm,0,0.8341,5.997,62.8
4/14/2021,04:01:59 pm,0,0.8421,5.953,62.7
4/14/2021,04:31:59 pm,0,0.8609,6.031,62.7
4/14/2021,05:01:59 pm,0,0.8399,6.151,63.0
4/14/2021,05:31:59 pm,0,0.8282,5.996,62.6
4/14/2021,06:01:59 pm,0,0.8196,6.363,63.2
4/14/2021,06:31:59 pm,0,0.8059,6.324,63.3
4/14/2021,07:01:59 pm,0,0.7872,6.307,63.3
4/14/2021,07:31:59 pm,0,0.7727,6.171,62.0
4/14/2021,08:01:59 pm,0,0.7517,6.179,62.2
4/14/2021,08:31:59 pm,0,0.7436,6.178,62.2
4/14/2021,09:01:59 pm,0,0.7448,6.188,62.5
4/14/2021,09:31:59 pm,0,0.7517,6.201,62.7
4/14/2021,10:01:59 pm,0,0.7775,6.175,62.8
4/14/2021,10:31:59 pm,0,0.7980,6.159,62.8
4/14/2021,11:01:59 pm,0,0.8105,6.131,62.6
4/14/2021,11:31:59 pm,0,0.8127,6.032,61.8
4/15/2021,12:01:59 am,0,0.8064,6.021,61.8
4/15/2021,12:31:59 am,0,0.7872,6.017,61.9
4/15/2021,01:01:59 am,0,0.7786,5.986,61.6
4/15/2021,01:31:59 am,0,0.7656,5.946,61.7
4/15/2021,02:01:59 am,0,0.7506,5.961,61.9
4/15/2021,02:31:59 am,0,0.7564,5.939,62.0
4/15/2021,03:01:59 am,0,0.7656,5.907,62.1
4/15/2021,03:31:59 am,0,0.7454,5.875,62.0
4/15/2021,04:01:59 am,0,0.7253,5.824,61.9
4/15/2021,04:31:59 am,0,0.7312,5.680,61.6
4/15/2021,05:01:59 am,0,0.7397,5.606,60.4
4/15/2021,05:31:59 am,0,0.7525,5.554,60.2
4/15/2021,06:01:59 am,0,0.7785,5.564,60.4
4/15/2021,06:31:59 am,0,0.7956,5.539,60.5
4/15/2021,07:01:59 am,0,0.7983,5.471,60.4
4/15/2021,07:31:59 am,0,0.8036,5.480,60.4
4/15/2021,08:01:59 am,0,0.8179,5.463,60.4
4/15/2021,08:31:59 am,0,0.8063,5.452,60.4
4/15/2021,09:01:59 am,0,0.8005,5.432,60.4
4/15/2021,09:31:59 am,0,0.7791,5.441,60.4
4/15/2021,10:01:59 am,0,0.7615,5.396,60.3
4/15/2021,10:31:59 am,0,0.7434,5.416,60.4
4/15/2021,11:01:59 am,0,0.7125,5.555,60.6
4/15/2021,11:31:59 am,0,0.6887,5.887,61.2
4/15/2021,12:01:59 pm,0,0.6875,5.857,61.0
4/15/2021,12:31:59 pm,0,0.6963,5.878,61.0
4/15/2021,01:01:59 pm,0,0.6966,5.916,60.9
4/15/2021,01:31:59 pm,0,0.7092,5.960,60.9
4/15/2021,02:01:59 pm,0,0.7330,6.031,61.0
4/15/2021,02:31:59 pm,0,0.7638,6.416,61.7
4/15/2021,03:01:59 pm,0,0.7739,6.659,61.6
4/15/2021,03:31:59 pm,0,0.7774,6.498,60.6
4/15/2021,04:01:59 pm,0,0.8115,6.661,60.9
4/15/2021,04:31:59 pm,0,0.8157,7.374,62.5
4/15/2021,05:01:59 pm,0,0.7982,7.733,62.7
4/15/2021,05:31:59 pm,0,0.8010,7.468,62.6
4/15/2021,06:01:59 pm,0,0.8089,7.400,62.1
4/15/2021,06:31:59 pm,0,0.7832,7.553,62.3
4/15/2021,07:01:59 pm,0,0.7704,7.597,62.6
4/15/2021,07:31:59 pm,0,0.7644,7.578,62.5
4/15/2021,08:01:59 pm,0,0.7693,7.528,61.7
4/15/2021,08:31:59 pm,0,0.7709,7.496,61.7
4/15/2021,09:01:59 pm,0,0.7830,7.446,62.0
4/15/2021,09:31:59 pm,0,0.8128,7.306,61.0
4/15/2021,10:01:59 pm,0,0.8262,7.191,60.4
4/15/2021,10:31:59 pm,0,0.8254,7.154,60.4
4/15/2021,11:01:59 pm,0,0.8422,6.977,59.9
4/15/2021,11:31:59 pm,0,0.8566,6.964,60.3
4/16/2021,12:01:59 am,0,0.8484,6.942,60.4
4/16/2021,12:31:59 am,0,0.8307,6.908,60.4
4/16/2021,01:01:59 am,0,0.8038,6.832,60.2
4/16/2021,01:31:59 am,0,0.7902,6.803,59.6
4/16/2021,02:01:59 am,0,0.7706,6.718,59.7
4/16/2021,02:31:59 am,0,0.7596,6.590,59.8
4/16/2021,03:01:59 am,0,0.7446,6.622,59.9
4/16/2021,03:31:59 am,0,0.7512,6.535,59.8
4/16/2021,04:01:59 am,0,0.7627,6.537,59.9
4/16/2021,04:31:59 am,0,0.7708,6.441,59.8
4/16/2021,05:01:59 am,0,0.7828,6.275,59.5
4/16/2021,05:31:59 am,0,0.8202,6.165,58.7
4/16/2021,06:01:59 am,0,0.8325,6.116,58.7
4/16/2021,06:31:59 am,0,0.8403,6.057,58.7
4/16/2021,07:01:59 am,0,0.8599,6.063,58.9
4/16/2021,07:31:59 am,0,0.8546,6.076,58.6
4/16/2021,08:01:59 am,0,0.8397,6.092,58.7
4/16/2021,08:31:59 am,0,0.8160,6.071,58.6
4/16/2021,09:01:59 am,0,0.7876,6.049,58.2
4/16/2021,09:31:59 am,0,0.7756,6.046,58.3
4/16/2021,10:01:59 am,0,0.7569,6.126,58.4
4/16/2021,10:31:59 am,0,0.7332,6.262,58.4
4/16/2021,11:01:59 am,0,0.7202,6.511,58.9
4/16/2021,11:31:59 am,0,0.7071,6.684,59.4
4/16/2021,12:01:59 pm,0,0.7031,6.431,58.3
4/16/2021,12:31:59 pm,0,0.6944,6.931,59.4
4/16/2021,01:01:59 pm,0,0.6962,7.023,59.7
4/16/2021,01:31:59 pm,0,0.7329,7.133,58.8
4/16/2021,02:01:59 pm,0,0.7614,7.545,59.1
4/16/2021,02:31:59 pm,0,0.7727,7.650,59.3
4/16/2021,03:01:59 pm,0,0.8059,7.174,58.5
4/16/2021,03:31:59 pm,0,0.8322,7.341,58.7
4/16/2021,04:01:59 pm,0,0.8297,7.561,59.2
4/16/2021,04:31:59 pm,0,0.8079,7.878,60.2
4/16/2021,05:01:59 pm,0,0.8059,7.625,59.9
4/16/2021,05:31:59 pm,0,0.7907,7.922,60.6
4/16/2021,06:01:59 pm,0,0.7701,8.002,60.8
4/16/2021,06:31:59 pm,0,0.7639,8.066,60.7
4/16/2021,07:01:59 pm,0,0.7835,8.017,60.7
4/16/2021,07:31:59 pm,0,0.7958,7.902,60.3
4/16/2021,08:01:59 pm,0,0.8016,7.747,59.4
4/16/2021,08:31:59 pm,0,0.7903,7.442,58.5
4/16/2021,09:01:59 pm,0,0.7771,7.356,58.1
4/16/2021,09:31:59 pm,0,0.7990,7.388,58.5
4/16/2021,10:01:59 pm,0,0.8124,7.418,58.0
4/16/2021,10:31:59 pm,0,0.8126,7.424,57.9
4/16/2021,11:01:59 pm,0,0.8236,7.432,57.9
4/16/2021,11:31:59 pm,0,0.8485,7.340,58.1
4/17/2021,12:01:59 am,0,0.8371,7.328,57.7
4/17/2021,12:31:59 am,0,0.8057,7.310,57.6
4/17/2021,01:01:59 am,0,0.7784,7.187,57.7
4/17/2021,01:31:59 am,0,0.7686,7.219,58.0
4/17/2021,02:01:59 am,0,0.7577,7.160,57.8
4/17/2021,02:31:59 am,0,0.7375,7.111,57.8
4/17/2021,03:01:59 am,0,0.7297,7.086,57.9
4/17/2021,03:31:59 am,0,0.7458,7.045,57.9
4/17/2021,04:01:59 am,0,0.7497,6.931,57.7
4/17/2021,04:31:59 am,0,0.7528,6.848,57.7
4/17/2021,05:01:59 am,0,0.7746,6.832,57.3
4/17/2021,05:31:59 am,0,0.8067,6.811,57.5
4/17/2021,06:01:59 am,0,0.8213,6.805,57.4
4/17/2021,06:31:59 am,0,0.8205,6.831,56.8
4/17/2021,07:01:59 am,0,0.8319,6.800,56.8
4/17/2021,07:31:59 am,0,0.8406,6.616,56.6
4/17/2021,08:01:59 am,0,0.8226,6.683,56.8
4/17/2021,08:31:59 am,0,0.7861,6.656,56.9
4/17/2021,09:01:59 am,0,0.7714,6.610,57.0
4/17/2021,09:31:59 am,0,0.7812,6.729,57.3
4/17/2021,10:01:59 am,0,0.7577,6.881,57.1
4/17/2021,10:31:59 am,0,0.7331,7.040,57.0
4/17/2021,11:01:59 am,0,0.7359,7.223,57.4
4/17/2021,11:31:59 am,0,0.7399,7.318,56.9
4/17/2021,12:01:59 pm,0,0.7266,7.175,56.7
4/17/2021,12:31:59 pm,0,0.7170,7.139,56.8
4/17/2021,01:01:59 pm,0,0.7379,7.169,57.0
4/17/2021,01:31:59 pm,0,0.7773,7.606,57.9
4/17/2021,02:01:59 pm,0,0.7861,7.677,57.0
4/17/2021,02:31:59 pm,0,0.7834,7.576,57.0
4/17/2021,03:01:59 pm,0,0.8075,8.005,58.1
4/17/2021,03:31:59 pm,0,0.8141,7.630,57.2
4/17/2021,04:01:59 pm,0,0.7971,7.434,56.6
4/17/2021,04:31:59 pm,0,0.7908,7.405,56.9
4/17/2021,05:01:59 pm,0,0.7877,7.748,57.6
4/17/2021,05:31:59 pm,0,0.7806,8.330,58.8
4/17/2021,06:01:59 pm,0,0.7732,8.173,58.7
4/17/2021,06:31:59 pm,0,0.7602,8.181,58.9
4/17/2021,07:01:59 pm,0,0.7724,8.269,59.3
4/17/2021,07:31:59 pm,0,0.7869,8.416,59.5
4/17/2021,08:01:59 pm,0,0.7944,8.402,58.9
4/17/2021,08:31:59 pm,0,0.8091,8.252,58.3
4/17/2021,09:01:59 pm,0,0.8234,8.222,58.0
4/17/2021,09:31:59 pm,0,0.8326,8.201,58.2
4/17/2021,10:01:59 pm,0,0.8318,8.005,57.8
4/17/2021,10:31:59 pm,0,0.8381,7.998,58.0
4/17/2021,11:01:59 pm,0,0.8438,8.008,58.5
4/17/2021,11:31:59 pm,0,0.8308,7.970,58.8
4/18/2021,12:01:59 am,0,0.8107,7.923,58.7
4/18/2021,12:31:59 am,0,0.7936,7.887,60.0
4/18/2021,01:01:59 am,0,0.7887,7.855,60.6
4/18/2021,01:31:59 am,0,0.7833,7.755,59.4
4/18/2021,02:01:59 am,0,0.7707,7.785,58.7
4/18/2021,02:31:59 am,0,0.7583,7.721,58.7
4/18/2021,03:01:59 am,0,0.7533,7.628,58.5
4/18/2021,03:31:59 am,0,0.7509,7.672,58.7
4/18/2021,04:01:59 am,0,0.7507,7.597,58.2
4/18/2021,04:31:59 am,0,0.7611,7.556,57.8
4/18/2021,05:01:59 am,0,0.7809,7.483,57.6
4/18/2021,05:31:59 am,0,0.8066,7.346,57.3
4/18/2021,06:01:59 am,0,0.8214,7.311,57.1
4/18/2021,06:31:59 am,0,0.8279,7.298,57.6
4/18/2021,07:01:59 am,0,0.8198,7.247,57.3
4/18/2021,07:31:59 am,0,0.8162,7.236,56.3
4/18/2021,08:01:59 am,0,0.8078,6.936,56.0
4/18/2021,08:31:59 am,0,0.7889,6.988,56.0
4/18/2021,09:01:59 am,0,0.7747,7.002,56.2
4/18/2021,09:31:59 am,0,0.7625,7.138,56.6
4/18/2021,10:01:59 am,0,0.7663,7.230,56.7
4/18/2021,10:31:59 am,0,0.7566,7.259,56.7
4/18/2021,11:01:59 am,0,0.7409,7.435,56.2
4/18/2021,11:31:59 am,0,0.7471,7.428,56.3
4/18/2021,12:01:59 pm,0,0.7555,7.775,56.8
4/18/2021,12:31:59 pm,0,0.7528,7.966,56.9
4/18/2021,01:01:59 pm,0,0.7688,8.122,57.4
4/18/2021,01:31:59 pm,0,0.7929,8.596,58.2
4/18/2021,02:01:59 pm,0,0.7936,8.557,58.0
4/18/2021,02:31:59 pm,0,0.7925,8.375,57.7
4/18/2021,03:01:59 pm,0,0.8055,8.962,58.9
4/18/2021,03:31:59 pm,0,0.8125,8.845,58.8
4/18/2021,04:01:59 pm,0,0.8037,8.771,58.8
4/18/2021,04:31:59 pm,0,0.7769,8.725,58.6
4/18/2021,05:01:59 pm,0,0.7741,8.683,58.8
4/18/2021,05:31:59 pm,0,0.7973,8.677,58.9
4/18/2021,06:01:59 pm,0,0.7885,8.597,58.4
4/18/2021,06:31:59 pm,0,0.7610,8.582,58.7
4/18/2021,07:01:59 pm,0,0.7843,8.531,58.7
4/18/2021,07:31:59 pm,0,0.7931,8.458,58.6
4/18/2021,08:01:59 pm,0,0.7952,8.489,58.9
4/18/2021,08:31:59 pm,0,0.8058,8.404,58.6
4/18/2021,09:01:59 pm,0,0.8183,8.333,58.1
4/18/2021,09:31:59 pm,0,0.8165,8.298,57.9
4/18/2021,10:01:59 pm,0,0.8102,8.166,57.9
4/18/2021,10:31:59 pm,0,0.8224,8.141,58.0
4/18/2021,11:01:59 pm,0,0.8412,8.055,58.0
4/18/2021,11:31:59 pm,0,0.7990,7.997,57.8
4/19/2021,12:01:59 am,0,0.7659,7.950,57.6
4/19/2021,12:31:59 am,0,0.7649,7.907,57.9
4/19/2021,01:01:59 am,0,0.7508,7.774,57.3
4/19/2021,01:31:59 am,0,0.7257,7.665,57.3
4/19/2021,02:01:59 am,0,0.7066,7.663,57.7
4/19/2021,02:31:59 am,0,0.7154,7.572,57.9
4/19/2021,03:01:59 am,0,0.7086,7.622,58.2
4/19/2021,03:31:59 am,0,0.7016,7.568,57.8
4/19/2021,04:01:59 am,0,0.7144,7.609,57.7
4/19/2021,04:31:59 am,0,0.7612,7.468,57.2
4/19/2021,05:01:59 am,0,0.7865,7.433,56.8
4/19/2021,05:31:59 am,0,0.7908,7.439,56.8
4/19/2021,06:01:59 am,0,0.7785,7.373,56.8
4/19/2021,06:31:59 am,0,0.7875,7.324,56.6
4/19/2021,07:01:59 am,0,0.7899,7.296,56.7
4/19/2021,07:31:59 am,0,0.7716,7.232,56.3
4/19/2021,08:01:59 am,0,0.7446,7.127,56.2
4/19/2021,08:31:59 am,0,0.7401,7.024,56.3
4/19/2021,09:01:59 am,0,0.7365,6.929,56.5
4/19/2021,09:31:59 am,0,0.7181,6.890,56.7
4/19/2021,10:01:59 am,0,0.7079,6.749,56.5
4/19/2021,10:31:59 am,0,0.7152,6.752,56.6
4/19/2021,11:01:59 am,0,0.7355,6.926,56.8
4/19/2021,11:31:59 am,0,0.7305,6.945,56.7
4/19/2021,12:01:59 pm,0,0.7133,7.052,56.5
4/19/2021,12:31:59 pm,0,0.7222,7.090,56.5
4/19/2021,01:01:59 pm,0,0.7458,7.129,56.5
4/19/2021,01:31:59 pm,0,0.7428,7.195,56.5
4/19/2021,02:01:59 pm,0,0.7394,7.244,56.6
4/19/2021,02:31:59 pm,0,0.7463,7.263,56.6
4/19/2021,03:01:59 pm,0,0.7340,7.296,56.7
4/19/2021,03:31:59 pm,0,0.7217,7.371,56.8
4/19/2021,04:01:59 pm,0,0.7252,7.425,57.0
4/19/2021,04:31:59 pm,0,0.7285,7.450,57.0
4/19/2021,05:01:59 pm,0,0.7376,7.533,57.3
4/19/2021,05:31:59 pm,0,0.7037,7.596,57.3
4/19/2021,06:01:59 pm,0,0.6926,7.692,57.6
4/19/2021,06:31:59 pm,0,0.7001,7.693,57.7
4/19/2021,07:01:59 pm,0,0.7304,7.790,58.0
4/19/2021,07:31:59 pm,0,0.7370,7.878,58.1
4/19/2021,08:01:59 pm,0,0.7480,7.754,57.9
4/19/2021,08:31:59 pm,0,0.7865,7.571,57.6
4/19/2021,09:01:59 pm,0,0.8174,7.409,57.2
4/19/2021,09:31:59 pm,0,0.8091,7.281,57.0
4/19/2021,10:01:59 pm,0,0.8149,7.283,57.2
4/19/2021,10:31:59 pm,0,0.8350,7.246,57.3
4/19/2021,11:01:59 pm,0,0.8345,7.202,57.3
4/19/2021,11:31:59 pm,0,0.7947,7.124,57.0
4/20/2021,12:01:59 am,0,0.7706,7.111,57.0
4/20/2021,12:31:59 am,0,0.7638,7.056,56.4
4/20/2021,01:01:59 am,0,0.7549,6.841,56.1
4/20/2021,01:31:59 am,0,0.7231,6.860,56.5
4/20/2021,02:01:59 am,0,0.7223,6.817,56.4
